row_id,source_id,source_kind,source_role,evaluation_layer,window_id,origin_id,origin_time,repo,target_repo,task_id,stable_cluster_id,stage_role,task_time,source,source_cluster,module_bucket,path_bucket,test_bucket,task_type,change_size_proxy,difficulty_bucket,recency_bucket,quality_score,risk_flag,flaky_flag,oracle_status,historical_difficulty,historical_disagreement,pairwise_informativeness,metadata_informativeness,development_outcome_difficulty,development_outcome_disagreement,feature_leakage_status,allowed_for_final_scoring,feature_leakage_notes
phase1_original_three_repo_split_heldout_final_candidate|selection|attrs::attrs__v2__223,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,attrs,attrs,attrs::attrs__v2__223,attrs:attrs:_make,selection,2021-01-11T08:44:16+02:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_make,_make,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,2.5,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|attrs::attrs__v2__227,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,attrs,attrs,attrs::attrs__v2__227,attrs:attrs:_make,selection,2021-02-18T21:50:41-08:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_make,_make,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,2.5,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|attrs::attrs__v2__237,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,attrs,attrs,attrs::attrs__v2__237,attrs:attrs:_make,selection,2021-03-20T18:02:59+01:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_make,_make,single_module,issue_or_pr,public_issue_and_pr_context_repaired,small,medium,middle_2019_2022,0.0,False,False,usable,0.5,,,2.5,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|attrs::attrs__v2__244,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,attrs,attrs,attrs::attrs__v2__244,attrs:attrs:_funcs,selection,2021-05-06T15:26:27+02:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_funcs,_funcs,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,1.115385,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|attrs::attrs__v2__250,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,attrs,attrs,attrs::attrs__v2__250,attrs:attrs:_make,selection,2021-06-30T08:28:56+02:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_make,_make,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,2.5,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|attrs::attrs__v2__252,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,attrs,attrs,attrs::attrs__v2__252,attrs:attrs:_funcs,selection,2021-09-19T12:04:55-07:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_funcs,_funcs,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,1.115385,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|attrs::attrs__v2__253,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,attrs,attrs,attrs::attrs__v2__253,attrs:attrs:_make,selection,2021-09-22T21:58:32+02:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_make,_make,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,2.5,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|attrs::attrs__v2__264,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,attrs,attrs,attrs::attrs__v2__264,attrs:attrs:_funcs,selection,2021-12-16T09:01:51+01:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_funcs,_funcs,single_module,issue_or_pr,issue_or_pr_context,medium,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,1.365385,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|attrs::attrs__v2__275,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,attrs,attrs,attrs::attrs__v2__275,attrs:attrs:validators,selection,2022-03-20T04:48:55-04:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:validators,validators,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,0.692308,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__007,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__007,boltons:boltons:tbutils,selection,2015-04-19T00:30:30-07:00,repo_history_v2_commit_with_tests,boltons:boltons:tbutils,tbutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.932509,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__012,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__012,boltons:boltons:cacheutils,selection,2015-05-01T09:16:13+08:00,repo_history_v2_commit_with_tests,boltons:boltons:cacheutils,cacheutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.70174,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__068,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__068,boltons:boltons:cacheutils,selection,2016-05-16T23:12:59-07:00,repo_history_v2_pr_issue_with_tests,boltons:boltons:cacheutils,cacheutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.957692,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__092,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__092,boltons:boltons:ioutils,selection,2016-10-24T08:50:45-05:00,repo_history_v2_commit_with_tests,boltons:boltons:ioutils,ioutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.894048,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__093,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__093,boltons:boltons:ioutils,selection,2016-10-24T09:13:19-05:00,repo_history_v2_commit_with_tests,boltons:boltons:ioutils,ioutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.894048,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__102,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__102,boltons:boltons:tbutils,selection,2017-01-16T11:01:53-06:00,repo_history_v2_commit_with_tests,boltons:boltons:tbutils,tbutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.932509,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__122,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__122,boltons:boltons:funcutils,selection,2017-04-13T23:58:21-07:00,repo_history_v2_pr_issue_with_tests,boltons:boltons:funcutils,funcutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,1.073077,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__128,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__128,boltons:boltons:ioutils,selection,2017-11-08T15:37:41-06:00,repo_history_v2_commit_with_tests,boltons:boltons:ioutils,ioutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.894048,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__132,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__132,boltons:boltons:strutils,selection,2018-06-19T12:28:43-05:00,repo_history_v2_commit_with_tests,boltons:boltons:strutils,strutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.70174,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__133,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__133,boltons:boltons:strutils,selection,2018-06-27T16:51:35-05:00,repo_history_v2_commit_with_tests,boltons:boltons:strutils,strutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.70174,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__135,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__135,boltons:boltons:timeutils,selection,2018-10-11T12:54:38+05:30,repo_history_v2_commit_with_tests,boltons:boltons:timeutils,timeutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.509432,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__142,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__142,boltons:boltons:setutils,selection,2018-12-23T23:04:54-08:00,repo_history_v2_commit_with_tests,boltons:boltons:setutils,setutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.932509,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__147,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__147,boltons:boltons:setutils,selection,2019-01-15T07:00:03-08:00,repo_history_v2_commit_with_tests,boltons:boltons:setutils,setutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,0.782509,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__148,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__148,boltons:boltons:setutils,selection,2019-01-15T07:15:46-08:00,repo_history_v2_commit_with_tests,boltons:boltons:setutils,setutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,0.782509,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__154,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__154,boltons:boltons:mathutils,selection,2019-02-09T00:09:14-08:00,repo_history_v2_commit_with_tests,boltons:boltons:mathutils,mathutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,0.359432,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__155,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__155,boltons:boltons:dictutils,selection,2019-02-09T17:33:51-08:00,repo_history_v2_commit_with_tests,boltons:boltons:dictutils,dictutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,0.320971,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__229,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__229,boltons:boltons:listutils,selection,2025-10-04T13:09:43-04:00,repo_history_v2_commit_with_tests,boltons:boltons:listutils,listutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,recent_2023_or_later,1.0,False,False,usable,0.5,,,0.320971,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|boltons::boltons__v2__231,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,boltons,boltons,boltons::boltons__v2__231,boltons:boltons:iterutils,selection,2026-01-27T23:38:52-05:00,repo_history_v2_commit_with_tests,boltons:boltons:iterutils,iterutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,recent_2023_or_later,1.0,False,False,usable,0.5,,,0.55174,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__045,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__045,click:click:_bashcomplete,selection,2020-06-06T02:02:08+02:00,repo_history_v2_pr_issue_with_tests,click:click:_bashcomplete,_bashcomplete,single_module,public_context_repaired,pr_context_title_only,small,short,middle_2019_2022,1.0,False,False,usable,0.25,,,0.576923,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__109,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__109,click:click:core,selection,2021-03-05T20:10:50+05:30,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,middle_2019_2022,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__198,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__198,click:click:core,selection,2024-11-02T16:11:55-07:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__200,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__200,click:click:testing,selection,2024-11-03T05:52:08+04:00,repo_history_v2_pr_issue_with_tests,click:click:testing,testing,single_module,public_context_repaired,pr_context_title_only,medium,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,0.903846,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__204,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__204,click:click:core,selection,2024-11-03T08:11:58-06:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,medium,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.288462,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__203,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__203,click:click:_termui_impl,selection,2024-11-03T08:12:05-05:00,repo_history_v2_pr_issue_with_tests,click:click:_termui_impl,_termui_impl,multi_module,public_context_repaired,pr_context_title_only,medium,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,0.980769,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__201,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__201,click:click:core,selection,2024-11-03T22:21:04+10:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__214,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__214,click:click:core,selection,2024-11-30T04:45:28+04:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__217,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__217,click:click:core,selection,2024-12-22T15:25:57-05:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__220,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__220,click:click:core,selection,2025-01-12T14:59:58Z,repo_history_v2_pr_issue_with_tests,click:click:core,core,multi_module,public_context_repaired,pr_context_title_only,large,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__271,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__271,click:click:termui,selection,2026-04-29T16:20:22-07:00,repo_history_v2_pr_issue_with_tests,click:click:termui,termui,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,0.615385,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__274,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__274,click:click:shell_completion,selection,2026-04-30T01:37:31+02:00,repo_history_v2_pr_issue_with_tests,click:click:shell_completion,shell_completion,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,1.076923,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__275,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__275,click:click:core,selection,2026-04-30T02:53:14+03:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,project_wide,public_context_repaired,pr_context_title_only,large,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__278,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__278,click:click:types,selection,2026-05-08T16:47:47+03:00,repo_history_v2_pr_issue_with_tests,click:click:types,types,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,0.884615,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
phase1_original_three_repo_split_heldout_final_candidate|selection|click::click__third__288,phase1_original_three_repo_split_heldout_final_candidate,no_paid_committed_sanitized_outcomes,final_replay_candidate,locked_no_paid_final_replay,original_three_repo_split_heldout,original_three_repo_split_heldout,2026-05-18T10:14:33-07:00,click,click,click::click__third__288,click:click:shell_completion,selection,2026-05-18T10:14:33-07:00,repo_history_v2_pr_issue_with_tests,click:click:shell_completion,shell_completion,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,1.076923,,,metadata_only,True,Final candidate source keeps outcome-derived feature columns blank before final replay.
